country,year,id,gdpgrowth,socspend,ma_socspend,ma_pratio9050s,ma_pratio5010s,ma_pratio9010s,ma_skews,ma_dreher,ma_pop65,ma_stdpjoint,ma_stddisp_gall,ma_fempar,ma_unempl,ma_union,ma_turnout,ma_pvoc,ma_fpop,socspend_lag,time,hh_kind,hh_cash,fambenefits,incapacity,pubspending_labor,public_unemp,fambenefits_lag,incapacity_lag,pubspendinglbr_lag,pubunemplag
Australia,1970,1,4.63521862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.292179585,3.476081848,0.75,1.756999969,0.699999988,0.504999995,NA,NA,NA,NA
Australia,1971,1,4.672402859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6.763654232,3.66964221,0.428000003,1.766000032,0.670000017,0.301999986,0.75,1.756999969,0.699999988,0.504999995
Australia,1972,1,3.946801186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.059414864,4.152005672,1.226999998,2.717000008,2.200000048,1.251999974,0.428000003,1.766000032,0.670000017,0.301999986
Australia,1973,1,2.663461208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.162653446,4.177108288,0.477999985,1.340000033,1.820000052,1.309999943,1.226999998,2.717000008,2.200000048,1.251999974
Australia,1974,1,4.039265633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.308851242,5.035071373,0.628000021,2.539000034,2.109999895,1.131000042,0.477999985,1.340000033,1.820000052,1.309999943
Australia,1975,1,1.196361423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9.474481583,5.76953125,2.063999891,2.210999966,2.579999924,0.398000002,0.628000021,2.539000034,2.109999895,1.131000042
Australia,1976,1,2.704367876,NA,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.549999952,1.549999952,1.549999952,1.549999952,1.549999952,1.549999952,1.549999952,NA,7,9.208745003,6.596564293,0.47299999,1.254999995,2.200000048,1.386000037,2.063999891,2.210999966,2.579999924,0.398000002
Australia,1977,1,3.462548018,NA,1.654999971,1.654999971,1.654999971,1.654999971,1.654999971,1.654999971,1.654999971,1.654999971,1.600000024,1.574999988,1.574999988,1.574999988,1.574999988,1.574999988,1.574999988,NA,8,9.296139717,7.045274734,2.086999893,2.173000097,2.109999895,0.754000008,0.47299999,1.254999995,2.200000048,1.386000037
Australia,1978,1,0.896840572,NA,1.646666646,1.646666646,1.646666646,1.646666646,1.646666646,1.646666646,1.646666646,1.646666646,1.570000052,1.585000038,1.573333343,1.573333343,1.573333343,1.573333343,1.573333343,NA,9,9.074039459,6.76040411,2.066999912,3.963999987,2.160000086,1.309999943,2.086999893,2.173000097,2.109999895,0.754000008
Australia,1979,1,4.190425396,NA,1.643333316,1.647499979,1.647499979,1.647499979,1.647499979,1.647499979,1.647499979,1.647499979,1.629999995,1.600000024,1.600000024,1.587500006,1.587500006,1.587500006,1.587500006,NA,10,8.860033989,6.455093384,2.155999899,5.860000134,2.299999952,1.407999992,2.066999912,3.963999987,2.160000086,1.309999943
Australia,1980,1,3.135629892,7.472631454,1.649999976,1.649999976,1.651999974,1.651999974,1.651999974,1.651999974,1.651999974,1.651999974,1.639999986,1.63499999,1.613333344,1.610000014,1.598000002,1.598000002,1.598000002,NA,11,9.209427834,6.364682198,0.944999993,0.916999996,1.350000024,0.654999971,2.155999899,5.860000134,2.299999952,1.407999992
Australia,1981,1,3.384526253,7.320429802,1.673333327,1.662499994,1.65999999,1.659999986,1.659999986,1.659999986,1.659999986,1.659999986,1.669999957,1.654999971,1.646666646,1.627499998,1.622000003,1.609999994,1.609999994,7.472631454,12,9.14677906,6.353021622,0.985000014,0.885999978,1.399999976,0.698000014,0.944999993,0.916999996,1.350000024,0.654999971
Australia,1982,1,3.171563625,8.196454048,1.693333348,1.682500005,1.672000003,1.668333332,1.667142851,1.667142851,1.667142851,1.667142851,1.679999948,1.674999952,1.663333297,1.654999971,1.637999988,1.63166666,1.619999988,7.320429802,13,9.486013412,7.232827663,1.164999962,0.950999975,2.519999981,1.190000057,0.985000014,0.885999978,1.399999976,0.698000014
Australia,1983,1,-2.371228695,8.780520439,1.720000029,1.707500011,1.696000004,1.685000002,1.679999999,1.677499995,1.677499995,1.677499995,1.669999957,1.674999952,1.673333287,1.664999962,1.657999969,1.643333316,1.637142846,8.196454048,14,9.56615448,7.439352989,1.192999959,0.990999997,2.230000019,1.36500001,1.164999962,0.950999975,2.519999981,1.190000057
Australia,1984,1,4.674548626,9.216446877,1.723333359,1.717500031,1.708000016,1.698333343,1.688571436,1.683750004,1.681111111,1.681111111,1.700000048,1.685000002,1.683333317,1.679999977,1.671999979,1.664999982,1.651428563,8.780520439,15,10.09173489,7.268586636,1.172000051,1.021999955,1.620000005,1.269999981,1.192999959,0.990999997,2.230000019,1.36500001
Australia,1985,1,5.325250626,9.51129818,1.716666698,1.715000033,1.712000036,1.705000023,1.697142873,1.688750014,1.684444454,1.682000005,1.710000038,1.705000043,1.693333348,1.689999998,1.68599999,1.678333322,1.671428561,9.216446877,16,10.4503088,7.041955948,1.144000053,1.037999988,1.549999952,1.200000048,1.172000051,1.021999955,1.620000005,1.269999981
Australia,1986,1,4.444556236,9.447356224,1.683333357,1.700000018,1.702000022,1.701666693,1.697142873,1.691250011,1.684444454,1.681000006,1.649999976,1.680000007,1.686666687,1.682500005,1.681999993,1.679999987,1.674285701,9.51129818,17,10.34762764,6.882549763,1.042999983,1.047999978,1.519999981,1.208999991,1.144000053,1.037999988,1.549999952,1.200000048
Australia,1987,1,2.416450977,9.242527962,1.683333357,1.690000027,1.702000022,1.703333358,1.702857171,1.698750019,1.693333348,1.687000012,1.679999948,1.664999962,1.679999987,1.685000002,1.681999993,1.681666652,1.679999982,9.447356224,18,9.774468422,6.674260616,1.235000014,1.046000004,1.299999952,1.041000009,1.042999983,1.047999978,1.519999981,1.208999991
Australia,1988,1,5.160169125,8.643387794,1.679999987,1.682500005,1.688000011,1.698333343,1.700000014,1.700000018,1.696666678,1.692000008,1.669999957,1.674999952,1.666666627,1.67749998,1.681999993,1.679999987,1.679999982,9.242527962,19,9.332085609,6.172332287,1.305999994,1.003999949,1.049999952,0.829999983,1.235000014,1.046000004,1.299999952,1.041000009
Australia,1989,1,3.701866388,8.841215134,1.703333338,1.689999998,1.69000001,1.693333348,1.701428584,1.702500015,1.702222241,1.699000013,1.679999948,1.674999952,1.676666617,1.669999957,1.677999973,1.681666652,1.679999982,8.643387794,20,9.264137268,6.168087006,1.407999992,1.16900003,0.949999988,0.759000003,1.305999994,1.003999949,1.049999952,0.829999983
Australia,1990,1,3.938795567,10.13412094,1.703333338,1.705000013,1.694000006,1.693333348,1.695714303,1.702500015,1.703333351,1.703000021,1.690000057,1.685000002,1.679999987,1.679999977,1.673999977,1.679999987,1.682857139,8.841215134,21,9.923312187,7.026600838,1.508999944,1.730999947,1.309999943,1.100000024,1.407999992,1.16900003,0.949999988,0.759000003
Australia,1991,1,-0.641293108,11.05988407,1.696666678,1.692499995,1.696000004,1.688333333,1.688571436,1.691250011,1.697777788,1.699000013,1.690000057,1.690000057,1.686666687,1.682500005,1.681999993,1.676666657,1.681428569,10.13412094,22,10.41002369,7.972275257,1.776000023,1.616000056,1.899999976,1.593000054,1.508999944,1.730999947,1.309999943,1.100000024
Australia,1992,1,0.08362969,12.28398991,1.693333348,1.700000018,1.696000004,1.698333343,1.691428576,1.691250011,1.693333348,1.699000013,1.669999957,1.680000007,1.683333357,1.682500005,1.679999995,1.679999987,1.675714271,11.05988407,23,10.30182648,8.239430428,2.019000053,2.173000097,2.309999943,1.718000054,1.776000023,1.616000056,1.899999976,1.593000054
Australia,1993,1,3.654922009,12.42797661,1.696666678,1.700000018,1.70400002,1.700000008,1.701428584,1.695000008,1.694444458,1.696000016,1.639999986,1.654999971,1.666666667,1.672500014,1.674000001,1.673333327,1.674285701,12.28398991,24,10.03151989,8.475722313,2.200000048,2.313999891,2.269999981,1.728999972,2.019000053,2.173000097,2.309999943,1.718000054
Australia,1994,1,4.104483604,12.27343369,1.716666698,1.702500015,1.70400002,1.706666688,1.702857154,1.703750014,1.697777788,1.697000015,1.620000005,1.629999995,1.643333316,1.655000001,1.662000012,1.665000002,1.665714281,12.42797661,25,10.0235157,8.222748756,2.309999943,2.26699996,2.109999895,1.493000031,2.200000048,2.313999891,2.269999981,1.728999972
Australia,1995,1,4.484169006,12.66392517,1.730000019,1.725000024,1.712000012,1.711666683,1.712857161,1.70875001,1.708888902,1.703000009,1.639999986,1.629999995,1.633333325,1.642499983,1.651999998,1.658333341,1.661428571,12.27343369,26,9.958320618,8.269917488,2.713999987,2.35800004,1.950000048,1.187000036,2.309999943,2.26699996,2.109999895,1.493000031
Australia,1996,1,4.115703106,12.64173222,1.74666667,1.74000001,1.734000015,1.721666674,1.720000012,1.720000014,1.715555562,1.71500001,1.649999976,1.644999981,1.636666656,1.637499988,1.643999982,1.651666661,1.657142861,12.66392517,27,9.880945206,8.269537926,2.842000008,2.401000023,1.789999962,1.192999959,2.713999987,2.35800004,1.950000048,1.187000036
Australia,1997,1,3.927999496,12.51013565,1.771666666,1.758750007,1.751000011,1.744166682,1.732142866,1.729375012,1.728333347,1.723500007,1.63499999,1.642499983,1.641666651,1.636249989,1.636999989,1.642499983,1.649285708,12.64173222,28,10.02929783,7.879482269,2.744999886,2.392999887,1.559999943,1.180999994,2.842000008,2.401000023,1.789999962,1.192999959
Australia,1998,1,4.480612755,12.57849216,1.795000017,1.783750013,1.771000016,1.762500018,1.755000021,1.743125014,1.739444461,1.737500018,1.620000005,1.627499998,1.63499999,1.636249989,1.632999992,1.634166658,1.639285701,12.51013565,29,10.74812698,7.786692619,2.651000023,2.599999905,1.409999967,1.118000031,2.744999886,2.392999887,1.559999943,1.180999994
Australia,1999,1,5.171792507,12.71533012,1.818333368,1.806250021,1.795000017,1.782500019,1.773571449,1.765625022,1.753888905,1.749500018,1.580000043,1.600000024,1.611666679,1.621250004,1.625,1.624166667,1.62642857,12.57849216,30,10.85012054,7.906830311,2.676000118,2.572999954,1.299999952,0.989000022,2.651000023,2.599999905,1.409999967,1.118000031
Australia,2000,1,3.977123976,12.95825481,1.833333373,1.823750034,1.813000023,1.802500019,1.790714306,1.781875022,1.773888912,1.762500018,1.629999995,1.605000019,1.610000014,1.616250008,1.623000002,1.625833333,1.625,12.71533012,31,10.68794441,8.419106483,2.905999899,2.559000015,1.220000029,0.925999999,2.676000118,2.572999954,1.299999952,0.989000022
Australia,2001,1,1.946828842,12.9268856,1.826666673,1.825000018,1.819000018,1.810833345,1.802142867,1.791875012,1.783888903,1.776500016,1.669999957,1.649999976,1.626666665,1.625,1.626999998,1.630833328,1.63214285,12.95825481,32,10.63873482,8.24372673,2.948999882,2.539000034,1.230000019,0.885999978,2.905999899,2.559000015,1.220000029,0.925999999
Australia,2002,1,3.765868425,13.06515312,1.842962941,1.842222214,1.837777781,1.830648154,1.821984129,1.812986113,1.802654326,1.794388896,1.649999976,1.659999967,1.649999976,1.632499993,1.629999995,1.630833328,1.63357142,12.9268856,33,10.60554981,7.992351055,2.796000004,2.52699995,1.110000014,0.773000002,2.948999882,2.539000034,1.230000019,0.885999978
Australia,2003,1,3.152252674,13.28139305,1.842962941,1.842222214,1.841777778,1.838148157,1.831984137,1.824236117,1.81598766,1.806388897,1.669999957,1.659999967,1.663333297,1.654999971,1.639999986,1.636666656,1.636428561,13.06515312,34,10.74231434,8.403247833,3.197999954,2.463999987,1.049999952,0.699999988,2.796000004,2.52699995,1.110000014,0.773000002
Australia,2004,1,4.052744865,13.0722065,1.868017157,1.851012856,1.848810291,1.847341915,1.843435935,1.837381445,1.829894616,1.821905154,1.639999986,1.654999971,1.653333306,1.657499969,1.651999974,1.639999986,1.637142846,13.28139305,35,10.9177599,8.080950737,2.875999928,2.357000113,1,0.620000005,3.197999954,2.463999987,1.049999952,0.699999988
Belgium,1980,3,4.479210377,17.56629372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.96892262,7.95305872,2.936000109,3.614000082,2.039999962,2.381999969,0.887000024,1.13499999,1.789999962,1.258000016
Belgium,1981,3,-0.279337972,18.7320137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.56629372,2,11.42108917,17.55496979,2.996999979,3.701999903,3.670000076,3.036000013,0.845000029,1.083999991,1.580000043,1.136999965
Belgium,1982,3,0.595105708,19.30130768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7320137,3,12.81581688,15.77770233,2.95600009,3.637000084,3.880000114,3.20600009,0.815999985,1.02699995,1.419999957,0.98299998
Belgium,1983,3,0.311926723,19.45282745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.30130768,4,14.38101959,15.56528378,2.736999989,3.711999893,5.110000134,3.536999941,0.828999996,1.003999949,1.409999967,0.915000021
Belgium,1984,3,2.466208696,18.87972641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.45282745,5,12.12212658,17.70600891,2.60800004,3.621000051,4.03000021,3.372999907,0.842999995,0.957000017,1.200000048,0.765999973
Belgium,1985,3,1.65165782,19.70033264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.87972641,6,12.66043377,16.48195267,2.545000076,3.632999897,4.360000134,3.20600009,0.885999978,0.93900001,1.080000043,0.675000012
Belgium,1986,3,1.82270515,19.45198631,NA,NA,NA,NA,NA,NA,NA,NA,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,1.460000038,19.70033264,7,12.66043377,17.47501373,2.520999908,3.499000072,4.349999905,3.104000092,1.021999955,0.963,1.190000057,0.763999999
Belgium,1987,3,2.306823969,19.19895363,1.649999976,1.649999976,1.649999976,1.649999976,1.649999976,1.649999976,1.649999976,1.649999976,1.450000048,1.455000043,1.455000043,1.455000043,1.455000043,1.455000043,1.455000043,19.45198631,8,14.4951992,16.7922039,2.401000023,3.26699996,4,3.026000023,1.05400002,0.981000006,1.120000005,0.749000013
Belgium,1988,3,4.723186016,18.73539543,1.664999962,1.664999962,1.664999962,1.664999962,1.664999962,1.664999962,1.664999962,1.664999962,1.450000048,1.450000048,1.453333378,1.453333378,1.453333378,1.453333378,1.453333378,19.19895363,9,10.26143646,18.66492844,2.289000034,2.890000105,3.75999999,2.778000116,1.059000015,0.950999975,1.120000005,0.748000026
Belgium,1989,3,3.469517231,18.05413246,1.676666657,1.676666657,1.676666657,1.676666657,1.676666657,1.676666657,1.676666657,1.676666657,1.440000057,1.445000052,1.446666718,1.450000048,1.450000048,1.450000048,1.450000048,18.73539543,10,12.68534851,13.03211594,2.173000097,2.819999933,3.450000048,2.538000107,NA,NA,NA,NA
Belgium,1990,3,3.137334347,18.35870361,1.663333337,1.659999996,1.659999996,1.659999996,1.659999996,1.659999996,1.659999996,1.659999996,1.450000048,1.445000052,1.446666718,1.44750005,1.450000048,1.450000048,1.450000048,18.05413246,11,11.66143513,17.70949554,2.210999966,2.562999964,3.309999943,2.823999882,2.746999979,4.107999802,2.829999924,0
Belgium,1991,3,1.832901835,18.83397293,1.63500003,1.64625001,1.647000003,1.647000003,1.647000003,1.647000003,1.647000003,1.647000003,1.440000057,1.445000052,1.443333387,1.445000052,1.446000051,1.448333383,1.448333383,18.35870361,12,10.26143646,17.73513412,2.200000048,2.654000044,3.400000095,2.947999954,2.835999966,3.769000053,1.980000019,0
Belgium,1992,3,1.530720592,18.83507347,1.595000029,1.621250033,1.633000016,1.635833343,1.635833343,1.635833343,1.635833343,1.635833343,1.440000057,1.440000057,1.443333387,1.442500055,1.444000053,1.445000052,1.447142908,18.83397293,13,13.47835064,15.74881268,2.210000038,2.539000034,3.529999971,2.855999947,2.812000036,3.637000084,3.039999962,0
Belgium,1993,3,-0.961698353,19.77669716,1.585000038,1.591250032,1.613000035,1.624166687,1.627857157,1.627857157,1.627857157,1.627857157,1.450000048,1.445000052,1.443333387,1.445000052,1.444000053,1.445000052,1.445714337,18.83507347,14,16.27913284,17.23254395,2.305000067,2.911999941,3.730000019,3.137000084,2.637000084,3.299999952,3.299999952,0
Belgium,1994,3,3.226874352,19.25250816,1.576666713,1.581250042,1.587000036,1.605833371,1.616428597,1.620625019,1.620625019,1.620625019,1.429999948,1.439999998,1.440000017,1.440000027,1.442000031,1.441666702,1.44285718,19.77669716,15,16.27913284,18.05718994,2.184000015,2.825000048,3.670000076,3.063999891,2.571000099,3.099999905,3.829999924,0
Belgium,1995,3,2.384703636,19.24170303,1.567777826,1.57083338,1.57566671,1.581388927,1.598333373,1.608541695,1.61314817,1.61314817,1.440000057,1.435000002,1.440000017,1.440000027,1.440000033,1.441666702,1.44142861,19.25250816,16,12.54839706,15.56528378,2.226000071,2.900000095,3.599999905,3.174999952,2.553999901,3.188999891,1.299999952,0
Belgium,1996,3,1.195220947,19.62519455,1.553333382,1.560000047,1.564000046,1.56916671,1.575000039,1.59062504,1.600555585,1.605500025,1.429999948,1.435000002,1.433333317,1.4375,1.438000011,1.438333352,1.440000023,19.24170303,17,13.01159477,15.69876957,2.247999907,2.89199996,3.730000019,3.200999975,2.528000116,3.319000006,4.619999886,0
Belgium,1997,3,3.511463404,18.7122345,1.536666711,1.545000046,1.552000046,1.556666712,1.5621429,1.568125039,1.582777818,1.592500031,1.404999971,1.417499959,1.424999992,1.426249981,1.430999994,1.432500005,1.433571441,19.62519455,18,12.65547848,15.46559334,2.354000092,2.842999935,3.440000057,3.145999908,2.897000074,3.298000097,4.590000153,0
Belgium,1998,3,1.681870341,19.07278061,1.520000041,1.528333376,1.536666711,1.543888933,1.549047663,1.554791709,1.560925965,1.574833373,1.379999995,1.392499983,1.404999971,1.413749993,1.416999984,1.422499994,1.425000003,18.7122345,19,12.66043377,15.19930935,2.704999924,2.78399992,3.309999943,3.040999889,3.193000078,3.594000101,4.920000076,0
Belgium,1999,3,3.417207956,19.04395294,1.50333337,1.511666705,1.520000041,1.528333376,1.535714328,1.541250043,1.547222263,1.553500038,1.355000019,1.367500007,1.379999995,1.392499983,1.401999998,1.406666656,1.412857141,19.07278061,20,12.6779871,14.85722256,2.657999992,2.859999895,3.140000105,2.914999962,3.160000086,3.358999968,5.440000057,0
Belgium,2000,3,3.744838238,18.3592968,1.486666699,1.495000035,1.50333337,1.511666705,1.520000041,1.527500041,1.533333374,1.53950004,1.330000043,1.342500031,1.355000019,1.367500007,1.379999995,1.390000006,1.395714283,19.04395294,21,12.51755047,14.42231846,2.450000048,2.063999891,2.890000105,2.734999895,3.197000027,3.674999952,5.349999905,0
Belgium,2001,3,0.794070125,18.74006462,1.478888916,1.485000029,1.492000031,1.499444478,1.507142893,1.515000038,1.522222261,1.528000039,1.320000052,1.325000048,1.335000038,1.346250027,1.358000016,1.370000005,1.380000012,18.3592968,22,12.96771049,14.59503078,2.555000067,2.118999958,2.920000076,2.757999897,3.266000032,3.618999958,5.78000021,0
Belgium,2002,3,1.508630872,19.14116096,1.486666679,1.486666684,1.490000021,1.495000025,1.500952408,1.50750003,1.514444477,1.521000034,1.269999981,1.295000017,1.306666692,1.318750024,1.331000018,1.343333344,1.355714287,18.74006462,23,13.18534088,15.07701302,2.588000059,2.190000057,3,2.987999916,3.355000019,3.592000008,6.210000038,0
Belgium,2003,3,0.989253342,19.34934044,1.50999999,1.5,1.49733334,1.498333345,1.501428587,1.505833353,1.511111134,1.517000026,1.299999952,1.284999967,1.296666662,1.305000007,1.31500001,1.32583334,1.337142859,19.14116096,24,13.66888523,15.3167057,2.647000074,2.285000086,3.150000095,3.217999935,3.555999994,3.854000092,7.070000172,0
Belgium,2004,3,2.956757784,19.49804878,1.513333321,1.504999995,1.498000002,1.496111118,1.497142868,1.500000015,1.504074092,1.509000021,1.360000014,1.329999983,1.309999983,1.3125,1.316000009,1.32250001,1.330714294,19.34934044,25,13.60175419,15.07190228,2.594000101,2.21600008,2.960000038,3.226999998,3.819000006,3.828999996,6.489999771,0.025
Canada,1980,4,2.162550211,10.86294651,1.789999962,1.789999962,1.789999962,1.789999962,1.789999962,1.789791629,1.789444407,1.788999963,2.202499986,2.19312498,2.183749974,2.174374968,2.164999962,2.155624956,2.14624995,NA,1,9.264137268,11.70939541,0.736000001,0.713999987,3.829999924,1.200000048,3.775000095,4.113999844,5.929999828,0.044
Canada,1981,4,3.508614302,11.19055653,1.789999962,1.789999962,1.789999962,1.789999962,1.789999962,1.789999962,1.789814777,1.789499962,2.221249998,2.211874992,2.202499986,2.19312498,2.183749974,2.174374968,2.164999962,10.86294651,2,5.576830864,6.930412769,0.754000008,0.745999992,0.680000007,1.279000044,3.707999945,4.046000004,5.460000038,0.009
Canada,1982,4,-2.859556675,13.34412766,1.789999962,1.789999962,1.789999962,1.789999962,1.789999962,1.789999962,1.789999962,1.789833295,2.24000001,2.230625004,2.221249998,2.211874992,2.202499986,2.19312498,2.183749974,11.19055653,3,5.547563076,8.483787537,0.779999971,0.838,2.829999924,2.259000063,3.635999918,3.892999887,4.96999979,0.004
Canada,1983,4,2.71874404,13.51075268,1.792666634,1.791999966,1.791599965,1.791333298,1.791142821,1.790999964,1.790888853,1.790799963,2.278000021,2.259000015,2.246416676,2.235437503,2.225099998,2.215083325,2.205249986,13.34412766,4,5.714497566,9.070006371,0.75,0.870000005,1.029999971,2.105000019,3.46600008,3.982000113,4.53000021,0.003
Canada,1984,4,5.812670708,13.16698265,1.797999978,1.795999974,1.794799972,1.79399997,1.79342854,1.792999968,1.792666634,1.792399967,2.316000032,2.297000027,2.278000021,2.263812515,2.251550009,2.240250003,2.229499997,13.51075268,5,5.795885086,8.98938179,0.709999979,0.889999986,1.799999952,1.952999949,3.48300004,3.996999979,4.320000172,0.001
Canada,1985,4,4.781562328,13.58549881,1.805999994,1.801999986,1.799599981,1.797999978,1.796857119,1.795999974,1.795333306,1.794799972,2.354000044,2.335000038,2.316000032,2.297000027,2.281850021,2.268625015,2.256500009,13.16698265,6,6.037951946,8.981578827,0.681999981,0.912999988,2.390000105,1.802000046,3.394999981,3.806999922,4.170000076,0
Canada,1986,4,2.422212124,13.42457008,1.81400001,1.810000002,1.805999994,1.803333322,1.801428556,1.799999982,1.798888869,1.797999978,2.392000055,2.37300005,2.354000044,2.335000038,2.316000032,2.30020836,2.286250021,13.58549881,7,9.264137268,9.102297783,0.621999979,0.973999977,2.359999895,1.781999946,3.463000059,3.984999895,4.019999981,0
Canada,1987,4,4.25112915,13.04255009,1.822000027,1.818000019,1.81400001,1.810000002,1.807142854,1.804999992,1.803333322,1.801999986,2.430000067,2.411000061,2.392000055,2.37300005,2.354000044,2.335000038,2.318750032,13.42457008,8,5.894488811,8.936645508,0.609000027,1.024000049,2.089999914,1.610000014,3.555999994,4.196000099,4.050000191,0
Canada,1988,4,4.974934101,12.80139637,1.832333366,1.827750027,1.823400021,1.81916668,1.815000006,1.811875001,1.809444441,1.807499993,2.410000086,2.420000076,2.410666736,2.396500063,2.380400057,2.363333384,2.345714331,13.04255009,9,9.332085609,8.699537277,0.586000025,1.029000044,1.970000029,1.524999976,3.671000004,4.388000011,4.300000191,0
Canada,1989,4,2.620332003,13.11045933,1.845000029,1.839250028,1.834200025,1.82950002,1.825000014,1.820625007,1.817222224,1.814499998,2.390000105,2.400000095,2.410000086,2.405500078,2.395200071,2.382000065,2.367142916,12.80139637,10,5.939160824,8.655418396,0.565999985,1.052000046,1.99000001,1.536999941,NA,NA,NA,NA
Canada,1990,4,0.19297114,14.29242802,1.853333354,1.847500026,1.842400026,1.83766669,1.833142877,1.828750014,1.824444453,1.821000004,2.38500011,2.387500107,2.3950001,2.403750092,2.401400084,2.393500078,2.382428643,13.11045933,11,10.06533527,9.373056412,0.578000009,1.148000002,2.329999924,1.845999956,2.842000008,2.898000002,3.410000086,1.659000039
Canada,1991,4,-2.092955589,16.19809723,1.855000019,1.852500021,1.848000026,1.843666693,1.839428595,1.83525002,1.831111126,1.82700001,2.380000114,2.382500112,2.38500011,2.391250104,2.399000096,2.397833423,2.391571512,14.29242802,12,9.208745003,10.72859192,0.681999981,1.261999965,2.779999971,2.201999903,1.235000014,2.755000114,2.920000076,1.800999999
Canada,1992,4,0.874788284,16.73990059,1.861666679,1.861250013,1.858000016,1.853333354,1.848857164,1.84450002,1.840222239,1.836000013,2.230000019,2.305000067,2.331666748,2.346250087,2.359000087,2.370833417,2.373857222,16.19809723,13,9.208745003,11.61226177,0.592000008,1.312999964,2.779999971,2.178999901,2.319000006,5.803999901,3.00999999,3.507999897
Canada,1993,4,2.339000225,16.63024712,1.850000024,1.851250023,1.853000021,1.851666689,1.848571454,1.845250025,1.841777802,1.838200021,2.329999924,2.279999971,2.313333352,2.331250042,2.343000054,2.354166726,2.365000061,16.73990059,14,6.204469204,11.94655418,0.966000021,1.292000055,2.519999981,1.896999955,1.144000053,2.259000063,3.309999943,3.036000013
Canada,1994,4,4.80489397,15.59170628,1.840000033,1.842500031,1.845000029,1.847500026,1.847142884,1.845000029,1.842444473,1.839600027,2.210000038,2.269999981,2.25666666,2.287500024,2.307000041,2.320833385,2.333571485,16.63024712,15,10.91512585,11.28248405,0.903999984,1.235000014,2.049999952,1.491999984,3.471999884,1.800999999,1.950000048,0.064000003
Canada,1995,4,2.807590246,14.6524601,1.826666713,1.840000033,1.842000031,1.844166696,1.846428599,1.846250027,1.844444474,1.842200029,2.279999971,2.245000005,2.273333311,2.262499988,2.286000013,2.302500029,2.31500004,15.59170628,16,9.923312187,10.65257835,0.887000024,1.13499999,1.789999962,1.258000016,2.036999941,3.450999975,2.5,0.639999986
Canada,1996,4,1.619307041,13.80868626,1.824444479,1.823333373,1.834666697,1.837222252,1.839761933,1.842291693,1.842592619,1.841333361,2.186666648,2.233333309,2.225555552,2.251666645,2.24733332,2.269444452,2.285952403,14.6524601,17,6.398638248,10.32679367,0.845000029,1.083999991,1.580000043,1.136999965,1.911000013,3.286999941,2.599999905,0.693000019
Canada,1997,4,4.224720001,13.22454262,1.813333352,1.815000027,1.816000032,1.826666693,1.830000026,1.833125025,1.836111135,1.837000024,2.093333324,2.139999986,2.186666648,2.192499995,2.219999981,2.221666654,2.24428572,13.80868626,18,6.31252718,9.786569595,0.815999985,1.02699995,1.419999957,0.98299998,2.207000017,3.361999989,4.050000191,0.842999995
Canada,1998,4,4.098250866,13.58179855,1.786666671,1.800000012,1.80400002,1.806666692,1.817142878,1.821250021,1.825000021,1.828500021,2,2.046666662,2.093333324,2.139999986,2.153999996,2.183333317,2.189999989,13.22454262,19,6.192385674,9.691505432,0.828999996,1.003999949,1.409999967,0.915000021,2.38499999,3.723999977,2.710000038,0.90200001
Canada,1999,4,5.532609463,12.75533962,1.782222205,1.789999992,1.8,1.803333342,1.805714301,1.815000013,1.818888903,1.822500014,2,2,2.031111108,2.069999993,2.111999989,2.12833333,2.157142844,13.58179855,20,6.192385674,9.21901989,0.842999995,0.957000017,1.200000048,0.765999973,2.339999914,3.864000082,2.710000038,0.864000022
Canada,2000,4,5.232393265,12.64275074,1.789999962,1.789166639,1.793999982,1.801666657,1.804285714,1.806250006,1.814444449,1.818000007,2,2,2,2.023333331,2.055999994,2.093333324,2.109999997,12.75533962,21,6.347589016,8.697273254,0.885999978,0.93900001,1.080000043,0.675000012,2.512000084,3.835999966,2,1.26699996
